restaurant_id,name,num_reviews,latitude,longitude,timezone,location,raw_ranking,ranking_position,ranking_caba,rating,price,price_level,phone,website,email,address,postalcode,image_url,type,url,special_diets,display_hours,traveler_rating_excelente,traveler_rating_muy_bueno,traveler_rating_regular,traveler_rating_malo,traveler_rating_horrible,califications_comida,califications_servicio,califications_calidad_precio,califications_ambiente
23287285,Caffe Del Doge,2,-34.59921,-58.437954,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0244405269622803,4218.0,379.0,4.0,,,+54 11 4520-2368,http://caffedeldoge.com.ar/,info@caffedeldoge.com.ar,"Av. Scalabrini Ortiz 378 intersecciòn calle Vera, Buenos Aires C1414DNQ Argentina",C1414DNQ,https://media-cdn.tripadvisor.com/media/photo-o/1c/d1/ef/0b/salon-de-caffe-del-doge.jpg,"['Italiana', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23287285-Reviews-Caffe_Del_Doge-Buenos_Aires_Capital_Federal_District.html,,,1,0,1,0,0,,,,
15549006,Bonafide,3,-34.597965,-58.483463,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0244333744049072,4219.0,380.0,3.5,,,4504-6963,,,"Avenida San Martín 4502, Buenos Aires C1417DSS Argentina",C1417DSS,https://media-cdn.tripadvisor.com/media/photo-o/16/1e/7c/02/ta-img-20190116-114600.jpg,['Internacional'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d15549006-Reviews-Bonafide-Buenos_Aires_Capital_Federal_District.html,,,1,1,0,1,0,,,,
17780420,Wapa Café,1,-34.584496,-58.436893,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.024387121200561,4222.0,381.0,4.0,,$,+54 11 2476-2126,http://www.facebook.com/wapa.cafe/,wapacafe.contacto@gmail.com,"Fitz Roy 1666, entre Gorriti y Honduras- Barrio Palermo, Buenos Aires C1414 Argentina",C1414,https://media-cdn.tripadvisor.com/media/photo-o/2a/0d/13/ed/caption.jpg,"['$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d17780420-Reviews-Wapa_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
26458193,Crêpas - Ecoparque,1,-34.580833,-58.420265,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0243427753448486,4227.0,382.0,4.0,,,,,,"Avenida Sarmiento 2601 Dentro Del Ecoparque, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/29/fd/42/6a/caption.jpg,['Francesa'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d26458193-Reviews-Crepas_Ecoparque-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
26458154,Sansa Café & Brunch,1,-34.604797,-58.494858,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.024325132369995,4230.0,383.0,4.0,,,,,,"Nogoya 3302 - Villa Del Parque, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/29/fb/11/76/caption.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d26458154-Reviews-Sansa_Cafe_Brunch-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25946007,Nela Café & Arte,1,-34.58134,-58.437756,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0242810249328613,4235.0,384.0,4.0,,,+54 11 5954-7300,https://www.instagram.com/nela_cafe/,,"El Salvador 5847, Buenos Aires 1414 Argentina",1414,https://media-cdn.tripadvisor.com/media/photo-o/29/ed/d0/79/nela-cafe-arte-barrio.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25946007-Reviews-Nela_Cafe_Arte-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
26583554,Cinna Coffee & Roll,2,-34.58247,-58.428417,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.024238109588623,4236.0,385.0,3.5,,,,,,"Godoy Cruz 2345, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/2a/2f/d3/3f/caption.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d26583554-Reviews-Cinna_Coffee_Roll-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25282529,Café De Quartier,1,-34.59155,-58.40506,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.024017572402954,4245.0,66.0,4.0,,,+54 11 4829-0084,https://www.instagram.com/dequartiercafe/?hl=es,,"Arenales 2802, Buenos Aires C1425BEH Argentina",C1425BEH,https://media-cdn.tripadvisor.com/media/photo-o/29/aa/b5/3e/cafe-de-quartier-barrio.jpg,"['Panaderías y confiterías\xa0', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25282529-Reviews-Cafe_De_Quartier-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25436534,Philo Café,1,-34.579517,-58.440155,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.023956537246704,4248.0,388.0,4.0,,,+54 11 6814-3078,https://www.facebook.com/people/philo-caf%c3%a9/100065173874662/,cafe@philosopheat.com.ar,"El Salvador 6083, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/29/94/99/07/caption.jpg,"['Café', 'Saludable']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25436534-Reviews-Philo_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
26106365,Berta Café,1,-34.581142,-58.434853,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.023904323577881,4251.0,389.0,4.0,,,,https://www.instagram.com/bertacafe_/,,"Bonpland 1968, Buenos Aires C1414CMZ Argentina",C1414CMZ,https://media-cdn.tripadvisor.com/media/photo-o/29/87/a2/7e/caption.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d26106365-Reviews-Berta_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25799887,Café Villa Crespo,1,-34.602554,-58.441257,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.023765563964844,4257.0,390.0,4.0,,,,https://www.instagram.com/cafevillacrespo/?hl=es,,"Aráoz 32, Buenos Aires C1414 Argentina",C1414,https://media-cdn.tripadvisor.com/media/photo-o/29/62/de/24/cafe-villa-crespo-barrio.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25799887-Reviews-Cafe_Villa_Crespo-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25456858,1640 Restó Café,2,-34.580235,-58.441547,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0237069129943848,4259.0,391.0,3.5,,,+54 9 11 3702-6745,https://www.instagram.com/1640caferestopalermo/,,"Calle Honduras 6100, esquina Av. Dorrego Barrio Palermo, Buenos Aires 1414 Argentina",1414,https://media-cdn.tripadvisor.com/media/photo-o/29/51/57/42/1640-resto-cafe-barrio.jpg,"['Fusión', 'Saludable', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25456858-Reviews-1640_Resto_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25941467,Pottery café y delicatessen,1,-34.58098,-58.413876,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0236620903015137,4262.0,392.0,4.0,,,,,,"República Arabe Siria 2982, Buenos Aires 1425 Argentina",1425,,"['Café', 'Contemporánea']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25941467-Reviews-Pottery_cafe_y_delicatessen-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25565260,No Coffee No Prana,1,-34.58378,-58.44703,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0235848426818848,4267.0,393.0,4.0,,,,https://www.instagram.com/no_coffee__no__prana/?hl=es,,"Av. Córdoba 6138 Barrio Chacarita,  intersección Concepción Arenal, Buenos Aires 1427 Argentina",1427,https://media-cdn.tripadvisor.com/media/photo-o/29/20/c8/5d/no-coffee-no-prana-barrio.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25565260-Reviews-No_Coffee_No_Prana-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25571965,Llamasté,1,-34.60662,-58.449295,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0235419273376465,4270.0,394.0,4.0,,,,,,"Cnel. Apolinario Figueroa 695, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/29/0e/4e/08/caption.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25571965-Reviews-Llamaste-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25389376,Elocuente Café y Libros,1,-34.584625,-58.43845,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.023294687271118,4278.0,395.0,4.0,,,,https://elocuente-cafe-y-libros.negocio.site/,,"Bonpland 1549 Entre Gorriti y Cabrera, Buenos Aires 1414 Argentina",1414,https://media-cdn.tripadvisor.com/media/photo-o/28/c6/36/78/elocuente-cafe-y-libros.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25389376-Reviews-Elocuente_Cafe_y_Libros-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
13455795,Bonafide,3,-34.59859,-58.38557,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0231876373291016,4280.0,396.0,3.5,,$,+54 11 3236-3970,https://www.facebook.com/BONAFIDE.TALCAHUANO.862.TRIBUNALES/,bonafide.talca.862@gmail.com,"Calle Talcahuano 862, Buenos Aires C1013AAR Argentina",C1013AAR,https://media-cdn.tripadvisor.com/media/photo-o/12/90/f4/ed/desayuno-en-bonafide.jpg,"['$', 'Bar', 'Pub', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d13455795-Reviews-Bonafide-Buenos_Aires_Capital_Federal_District.html,,,0,2,1,0,0,,,,
25384019,Selectos - Cafe de especialidad,1,-34.554516,-58.460205,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.023092031478882,4285.0,397.0,4.0,,,,https://selectostostadores.com/#!/-bienvenido/,,"2791 Cuba, Buenos Aires 1428 Argentina",1428,https://media-cdn.tripadvisor.com/media/photo-o/28/79/b1/87/caption.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25384019-Reviews-Selectos_Cafe_de_especialidad-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - vie', 'times': ['08:00 - 20:00']}, {'days': 'sáb', 'times': ['09:00 - 20:00']}]",0,1,0,0,0,,,,
23711297,Venegas Coffee,3,-34.553947,-58.459255,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0230836868286133,4286.0,398.0,4.5,,,,,,"Arcos 2795, Buenos Aires 1428 Argentina",1428,https://media-cdn.tripadvisor.com/media/photo-o/20/d2/5c/bb/small-room-to-sit.jpg,['Italiana'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23711297-Reviews-Venegas_Coffee-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['08:30 - 20:00']}]",1,2,0,0,0,,,,
25354245,Guber Patisserie,1,-34.57044,-58.485165,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.023008108139038,4289.0,68.0,4.0,,,+54 11 4521-3185,http://guberpatisserie.com.ar/home/,guberpatisseriebaires@gmail.com,"Doctor Pedro Ignacio Rivera 4818, Buenos Aires 1431 Argentina",1431,https://media-cdn.tripadvisor.com/media/photo-o/28/68/35/4a/guber-patisserie-sucursal.jpg,['Panaderías y confiterías\xa0'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25354245-Reviews-Guber_Patisserie-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25306638,Havanna Arcos,1,-34.580193,-58.426876,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0229580402374268,4293.0,400.0,4.0,,,+54 11 5789-2799,,https://www.havanna.com.ar/,"Godoy Cruz 2570 Dentro Del Distrito Arcos, Buenos Aires C1428AFP Argentina",C1428AFP,https://media-cdn.tripadvisor.com/media/photo-o/28/5e/58/6b/mi-marido-en-havanna.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25306638-Reviews-Havanna_Arcos-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25349647,Mkaffee,1,-34.591946,-58.379154,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0229580402374268,4294.0,400.0,4.0,,,,,,"Arroyo 848, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/28/60/42/ad/expositores-de-tortas.jpg,[],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25349647-Reviews-Mkaffee-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25357076,Rita Specialty Coffee Palermo,2,-34.573536,-58.440586,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.022915840148926,4295.0,402.0,3.5,,,,https://www.instagram.com/ritaspecialtycoffee/?hl=es,,"Matienzo Benjamín Teniente 2489 Intersección Zapata, Barrio Palermo, Buenos Aires 1431 Argentina",1431,https://media-cdn.tripadvisor.com/media/photo-o/28/9f/f2/a1/mostrador.jpg,"['Postres', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25357076-Reviews-Rita_Specialty_Coffee_Palermo-Buenos_Aires_Capital_Federal_District.html,,,0,1,1,0,0,,,,
25249343,Posta Café,1,-34.57506,-58.483643,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.022535562515259,4310.0,403.0,4.0,,,,https://postadecafe.com/,,"Av. Olazábal 4849 Intersección Av. Triunvirato, Villa Urquiza Neighborhood, Buenos Aires C1431CGE Argentina",C1431CGE,https://media-cdn.tripadvisor.com/media/photo-o/27/c4/0b/03/posta-cafe-av-olazabal.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25249343-Reviews-Posta_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25249228,Crisol Belgrano,1,1.589041,10.822573,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.022535562515259,4311.0,403.0,4.0,,,+54 11 6638-4188,https://www.siemprecrisol.com.ar/puntos-de-venta-belgrano/,sucre@siemprecrisol.com.ar,"Sucre 2500 Esquina Ciudad de la Paz, Buenos Aires 1428 Argentina",1428,https://media-cdn.tripadvisor.com/media/photo-o/27/bf/17/26/crisol-en-esquina-de.jpg,"['Postres', 'Francesa', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25249228-Reviews-Crisol_Belgrano-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25109529,Diadeo Café,1,-34.575603,-58.48895,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0220320224761963,4320.0,405.0,4.0,,,+54 11 4521-9689,https://diadeo-cafe.business.site/,,"Avenida Monroe 5307 Esquina Bucarelli- Barrio Villa Urquiza-, Buenos Aires C1431CAU Argentina",C1431CAU,https://media-cdn.tripadvisor.com/media/photo-o/26/cf/0d/1a/diadeo-cafe-barrio-villa.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25109529-Reviews-Diadeo_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
12175409,Havanna,3,-34.61046,-58.44111,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0219528675079346,4322.0,406.0,3.5,,$,+54 11 2080-4519,http://www.havanna.com.ar/,,"Calle Hidalgo 782 Caballito, Buenos Aires C1405BCL Argentina",C1405BCL,https://media-cdn.tripadvisor.com/media/photo-o/10/f8/57/31/havanna.jpg,"['$', 'Postres', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12175409-Reviews-Havanna-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - sáb', 'times': ['08:00 - 21:00']}]",1,0,2,0,0,,,,
25043438,Tienda de Café,1,-34.56917,-58.489285,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0217764377593994,4328.0,407.0,4.0,,,,https://www.facebook.com/Tiendadecafe/,hola@tiendadecafe.com.ar,"Av. Congreso 5001, Buenos Aires C1431 CABA Argentina",C1431 CABA,https://media-cdn.tripadvisor.com/media/photo-o/26/61/43/dd/tienda-de-cafe-av-congreso.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25043438-Reviews-Tienda_de_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
12369098,Bonafide,8,-34.55823,-58.45989,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0216639041900635,4333.0,1562.0,3.5,,$,+54 11 4783-0171,http://www.bonafide.com.ar,info@bonafide.com.ar,"Av. Cabildo 2501, esquina Monroe- Barrio Belgrano, Buenos Aires 1428 Argentina",1428,https://media-cdn.tripadvisor.com/media/photo-o/0f/1b/97/7b/photo3jpg.jpg,"['$', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12369098-Reviews-Bonafide-Buenos_Aires_Capital_Federal_District.html,,,0,2,6,0,0,,,,
24995458,Provence Patisserie & Bistro,1,-34.56295,-58.450623,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.021657466888428,4334.0,409.0,4.0,,,+54 9 11 5015-2064,https://www.facebook.com/Provence-Patisserie-Bistro-100633905366047/,,"La Pampa, 2018, Buenos Aires 1428 Argentina",1428,https://media-cdn.tripadvisor.com/media/photo-o/26/0a/3e/90/provence-patisserie-boulangeri.jpg,['Panaderías y confiterías\xa0'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d24995458-Reviews-Provence_Patisserie_Bistro-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['07:30 - 21:00']}]",0,1,0,0,0,,,,
24994697,Cofi Jaus,2,-34.55805,-58.44469,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.021420478820801,4341.0,410.0,3.5,,,,https://www.instagram.com/cofijaus/?hl=es,,"Migueletes 1879, Buenos Aires C1428ASA Argentina",C1428ASA,https://media-cdn.tripadvisor.com/media/photo-o/26/07/90/36/tortas.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d24994697-Reviews-Cofi_Jaus-Buenos_Aires_Capital_Federal_District.html,,,0,1,1,0,0,,,,
24192528,Romadá Café,1,-34.569683,-58.44957,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.021180868148804,4349.0,411.0,4.0,,,+54 11 4314-0621,http://www.instagram.com/romadacafe/?igshid=ymmymta2m2y%3d,,"Ciudad De La Paz 1126, Intersección Céspedes Barrio Colegiales, Buenos Aires C1426AGV Argentina",C1426AGV,https://media-cdn.tripadvisor.com/media/photo-o/24/e9/88/aa/desayuno-en-romada-cafe.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d24192528-Reviews-Romada_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
25220024,Süss Cupcake Café,7,-34.565403,-58.4569,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0209577083587646,4355.0,3653.0,3.5,,,+54 9 11 5908-0238,http://www.susscupcakecafe.com.ar/,contacto@susscupcakecafe.com.ar,"Calle Amenabar 1880 Intersección Sucre - Barrio Belgrano, Buenos Aires C1428CQB Argentina",C1428CQB,https://media-cdn.tripadvisor.com/media/photo-o/28/b5/45/d5/caption.jpg,[],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25220024-Reviews-Suss_Cupcake_Cafe-Buenos_Aires_Capital_Federal_District.html,,,3,2,0,1,1,4.5,4.5,4.5,
24104419,Cafè Sur,2,-34.578255,-58.44985,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.02062463760376,4368.0,413.0,3.5,,,+54 11 6119-3814,http://www.instagram.com/accounts/login/?next=/cafesurba/,,"Av. Federico Lacroze 3231- Intersecciòn Conde- - Intersecciòn Conde- Barrio Colegiales, Buenos Aires C1426CQF Argentina",C1426CQF,https://media-cdn.tripadvisor.com/media/photo-o/23/ca/31/1f/cafe-sur-sucursal-av.jpg,[],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d24104419-Reviews-Cafe_Sur-Buenos_Aires_Capital_Federal_District.html,,,0,1,1,0,0,,,,
23963684,Bear House,1,-34.57865,-58.48595,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0203170776367188,4378.0,414.0,4.0,,,,,,"Mendoza 5320, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/22/bd/d1/be/lista-de-precios.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23963684-Reviews-Bear_House-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
23961012,Ramona Café,1,-34.57189,-58.431767,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.020280122756958,4380.0,415.0,4.0,,,,,,"Baez 344, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/22/ad/e2/69/vista-exterior.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23961012-Reviews-Ramona_Cafe-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
23922407,Maru Botana,1,-34.562,-58.44859,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.02011775970459,4385.0,76.0,4.0,,,4781 - 3385,https://www.marubotana.com/,,"11 De Septiembre De 1888 1772 Barrio Villa Urquiza, Buenos Aires C1426BKV Argentina",C1426BKV,https://media-cdn.tripadvisor.com/media/photo-o/22/4f/f2/11/maru-botana-sucursal.jpg,"['Panaderías y confiterías\xa0', 'Francesa', 'Café', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23922407-Reviews-Maru_Botana-Buenos_Aires_Capital_Federal_District.html,,,0,1,0,0,0,,,,
11993708,Douro Cafe & Heladeria,6,-34.62774,-58.4562,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0199978351593018,4391.0,418.0,3.5,,,,https://www.facebook.com/pg/Douro-Cafe-Heladeria-650852885001190/about/?ref=page_internal,,"Avenida Carabobo 78, Buenos Aires C1406DGN Argentina",C1406DGN,,"['Postres', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d11993708-Reviews-Douro_Cafe_Heladeria-Buenos_Aires_Capital_Federal_District.html,,,2,1,2,1,0,,,,
13352254,Cafe Martinez,6,-34.57707,-58.48676,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.019771814346313,4398.0,419.0,3.5,,$,+54 11 4522-2526,http://www.cafemartinez.com,info@cafemartinez.com.ar,"Avenida Olazabal 5194 Esquina Bucarelli, Buenos Aires C1431CGU Argentina",C1431CGU,https://media-cdn.tripadvisor.com/media/photo-o/1c/d0/f1/ba/vista-exterior.jpg,"['$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d13352254-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,,,2,1,2,0,1,,,,
10546476,Tuo Tempo Café,14,-34.5965,-58.40295,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0196008682250977,4404.0,420.0,3.0,,$$ - $$$,+54 11 4961-1046,http://www.facebook.com/TUO-TEMPO-1499933630316345/,,"Av. Pueyrredón 1205, esquina Mansilla- Barrio Norte, Buenos Aires C1118AAC Argentina",C1118AAC,https://media-cdn.tripadvisor.com/media/photo-o/17/2d/a6/94/img-20190330-101613217.jpg,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10546476-Reviews-Tuo_Tempo-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - vie', 'times': ['07:30 - 21:00']}, {'days': 'sáb', 'times': ['08:00 - 20:00']}]",4,2,3,0,4,3.0,4.0,3.0,
25293747,Moodie Coffee,4,-34.569435,-58.477085,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.01941442489624,4408.0,3694.0,3.5,,$$ - $$$,+54 11 2745-7700,https://moodiecoffee.com/,,"Calle Eduardo Holmberg 2446 Entre Monroe Y Blanco Encalada, Barrio Villa Urquiza, Buenos Aires C1430DOT Argentina",C1430DOT,https://media-cdn.tripadvisor.com/media/photo-o/28/13/08/c1/moodie-coffee-corredor.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25293747-Reviews-Moodie_Coffee-Buenos_Aires_Capital_Federal_District.html,,,0,3,0,1,0,,,,
26260058,Posta de Café,4,-34.58468,-58.437958,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0193936824798584,4409.0,422.0,3.5,,,+54 11 6889-8862,https://www.postadecafe.com/,contacto@postadecafe.com,"Gorriti 5656, Buenos Aires C1414 Argentina",C1414,https://media-cdn.tripadvisor.com/media/photo-o/29/8e/7e/80/caption.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d26260058-Reviews-Posta_de_Cafe-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - vie', 'times': ['07:30 - 21:00']}, {'days': 'sáb - dom', 'times': ['09:00 - 20:30']}]",0,3,0,0,1,,,,
26593613,Café Martínez Bucarelli,1,-34.58881,-58.39562,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0191187858581543,4412.0,424.0,5.0,,,+54 9 11 3021-4445,,bucarelli2310@cafemartinez.com.ar,"Bucarelli 2310, Buenos Aires 1431 Argentina",1431,https://media-cdn.tripadvisor.com/media/photo-o/2a/4d/24/b0/cafe-recien-molido-a.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d26593613-Reviews-Cafe_Martinez_Bucarelli-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['07:30 - 20:00']}]",1,0,0,0,0,,,,
8424982,Terrazas,24,-34.606503,-58.438793,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.019047260284424,4414.0,423.0,3.0,,$$ - $$$,+54 9 11 3834-9675,http://www.terrazascafe.com.ar,info@terrazascafe.com.ar,"Calle Leopoldo Marechal 1000, Buenos Aires C1405BMD Argentina",C1405BMD,https://media-cdn.tripadvisor.com/media/photo-o/0f/26/26/53/ta-img-20170501-181404.jpg,"['$$ - $$$', 'Café', 'Comida rápida']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8424982-Reviews-Terrazas-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['09:00 - 21:00']}, {'days': 'lun - jue', 'times': ['07:30 - 22:00']}, {'days': 'vie - sáb', 'times': ['07:30 - 23:00']}]",0,8,10,4,1,3.0,3.0,2.5,
